Club,Country,Level,Elo,From,To
Augsburg,GER,1,1636.44604492,2017-12-18,2017-12-18
Augsburg,GER,1,1636.44604492,2017-12-19,2017-12-19
Augsburg,GER,1,1636.44604492,2017-12-20,2017-12-21
Augsburg,GER,1,1636.44604492,2017-12-22,2017-12-22
Augsburg,GER,1,1636.44604492,2017-12-23,2017-12-23
Augsburg,GER,1,1636.44604492,2017-12-24,2017-12-30
Augsburg,GER,1,1636.44604492,2017-12-31,2018-01-01
Augsburg,GER,1,1636.44604492,2018-01-02,2018-01-07
Augsburg,GER,1,1636.44604492,2018-01-08,2018-01-13
Augsburg,GER,1,1641.46374512,2018-01-14,2018-01-16
Augsburg,GER,1,1641.46374512,2018-01-17,2018-01-20
Augsburg,GER,1,1633.49499512,2018-01-21,2018-01-21
Augsburg,GER,1,1633.49499512,2018-01-22,2018-01-24
Augsburg,GER,1,1633.49499512,2018-01-25,2018-01-25
Augsburg,GER,1,1633.49499512,2018-01-26,2018-01-27
Augsburg,GER,1,1633.59082031,2018-01-28,2018-01-30
Augsburg,GER,1,1633.59082031,2018-01-31,2018-02-03
Augsburg,GER,1,1633.59082031,2018-02-04,2018-02-04
Augsburg,GER,1,1645.6394043,2018-02-05,2018-02-09
Augsburg,GER,1,1637.82775879,2018-02-10,2018-02-14
Augsburg,GER,1,1637.82775879,2018-02-15,2018-02-15
Augsburg,GER,1,1645.74914551,2018-02-16,2018-02-16
Augsburg,GER,1,1645.74914551,2018-02-17,2018-02-18
Augsburg,GER,1,1634.31872559,2018-02-19,2018-02-20
Augsburg,GER,1,1635.77868652,2018-02-21,2018-02-22
Augsburg,GER,1,1635.5994873,2018-02-23,2018-02-24
Augsburg,GER,1,1635.5994873,2018-02-25,2018-02-25
Augsburg,GER,1,1635.5994873,2018-02-26,2018-02-26
Augsburg,GER,1,1640.89123535,2018-02-27,2018-03-03
Augsburg,GER,1,1628.16088867,2018-03-04,2018-03-04
Augsburg,GER,1,1628.16088867,2018-03-05,2018-03-07
Augsburg,GER,1,1628.16088867,2018-03-08,2018-03-08
Augsburg,GER,1,1625.96801758,2018-03-09,2018-03-10
Augsburg,GER,1,1638.10388184,2018-03-11,2018-03-11
Augsburg,GER,1,1638.10388184,2018-03-12,2018-03-14
Augsburg,GER,1,1638.54492188,2018-03-15,2018-03-15
Augsburg,GER,1,1641.06726074,2018-03-16,2018-03-17
Augsburg,GER,1,1628.09741211,2018-03-18,2018-03-18
Augsburg,GER,1,1628.09741211,2018-03-19,2018-03-31
Augsburg,GER,1,1631.9395752,2018-04-01,2018-04-02
Augsburg,GER,1,1631.9395752,2018-04-03,2018-04-03
Augsburg,GER,1,1633.0078125,2018-04-04,2018-04-05
Augsburg,GER,1,1634.65393066,2018-04-06,2018-04-07
Augsburg,GER,1,1630.79101562,2018-04-08,2018-04-08
Augsburg,GER,1,1630.79101562,2018-04-09,2018-04-10
Augsburg,GER,1,1630.79101562,2018-04-11,2018-04-11
Augsburg,GER,1,1630.5637207,2018-04-12,2018-04-12
Augsburg,GER,1,1623.97497559,2018-04-13,2018-04-13
Augsburg,GER,1,1625.47509766,2018-04-14,2018-04-14
Augsburg,GER,1,1625.47509766,2018-04-15,2018-04-18
Augsburg,GER,1,1625.47509766,2018-04-19,2018-04-20
Augsburg,GER,1,1625.47509766,2018-04-21,2018-04-21
Augsburg,GER,1,1625.47509766,2018-04-22,2018-04-22
Augsburg,GER,1,1633.47009277,2018-04-23,2018-04-25
Augsburg,GER,1,1630.51379395,2018-04-26,2018-04-28
Augsburg,GER,1,1632.46887207,2018-04-29,2018-04-29
Augsburg,GER,1,1632.46887207,2018-04-30,2018-05-01
Augsburg,GER,1,1632.45141602,2018-05-02,2018-05-04
Augsburg,GER,1,1632.45141602,2018-05-05,2018-05-05
Augsburg,GER,1,1625.19189453,2018-05-06,2018-05-06
Augsburg,GER,1,1625.19189453,2018-05-07,2018-05-07
Augsburg,GER,1,1625.19189453,2018-05-08,2018-05-12
Augsburg,GER,1,1613.67016602,2018-05-13,2018-05-13
Augsburg,GER,1,1613.67016602,2018-05-14,2018-05-14
Augsburg,GER,1,1613.67016602,2018-05-15,2018-05-19
Augsburg,GER,1,1613.67016602,2018-05-20,2018-05-20
Augsburg,GER,1,1613.67016602,2018-05-21,2018-05-21
Augsburg,GER,1,1613.67016602,2018-05-22,2018-05-27
Augsburg,GER,1,1613.67016602,2018-05-28,2018-06-02
Augsburg,GER,1,1613.67016602,2018-06-03,2018-06-13
Augsburg,GER,1,1613.67016602,2018-06-14,2018-07-26
Augsburg,GER,1,1614.89245605,2018-07-27,2018-07-28
Augsburg,GER,1,1614.89245605,2018-07-29,2018-08-01
Augsburg,GER,1,1614.89245605,2018-08-02,2018-08-02
Augsburg,GER,1,1614.87573242,2018-08-03,2018-08-04
Augsburg,GER,1,1614.87573242,2018-08-05,2018-08-05
Augsburg,GER,1,1614.87573242,2018-08-06,2018-08-09
Augsburg,GER,1,1615.55322266,2018-08-10,2018-08-11
Augsburg,GER,1,1615.55322266,2018-08-12,2018-08-14
Augsburg,GER,1,1615.55322266,2018-08-15,2018-08-16
Augsburg,GER,1,1615.90856934,2018-08-17,2018-08-23
Augsburg,GER,1,1615.74206543,2018-08-24,2018-08-25
Augsburg,GER,1,1621.6204834,2018-08-26,2018-08-26
Augsburg,GER,1,1621.6204834,2018-08-27,2018-08-30
Augsburg,GER,1,1622.91809082,2018-08-31,2018-08-31
Augsburg,GER,1,1622.91809082,2018-09-01,2018-09-01
Augsburg,GER,1,1622.54260254,2018-09-02,2018-09-02
Augsburg,GER,1,1622.54260254,2018-09-03,2018-09-14
Augsburg,GER,1,1622.54260254,2018-09-15,2018-09-15
Augsburg,GER,1,1615.58886719,2018-09-16,2018-09-18
Augsburg,GER,1,1617.67956543,2018-09-19,2018-09-19
Augsburg,GER,1,1621.91967773,2018-09-20,2018-09-20
Augsburg,GER,1,1625.57897949,2018-09-21,2018-09-22
Augsburg,GER,1,1617.15844727,2018-09-23,2018-09-23
Augsburg,GER,1,1617.15844727,2018-09-24,2018-09-25
Augsburg,GER,1,1625.51965332,2018-09-26,2018-09-27
Augsburg,GER,1,1625.51965332,2018-09-28,2018-09-30
Augsburg,GER,1,1635.64733887,2018-10-01,2018-10-01
Augsburg,GER,1,1635.64733887,2018-10-02,2018-10-02
Augsburg,GER,1,1631.62902832,2018-10-03,2018-10-03
Augsburg,GER,1,1636.94873047,2018-10-04,2018-10-04
Augsburg,GER,1,1646.05383301,2018-10-05,2018-10-06
Augsburg,GER,1,1642.87341309,2018-10-07,2018-10-07
Augsburg,GER,1,1642.87341309,2018-10-08,2018-10-20
Augsburg,GER,1,1643.74768066,2018-10-21,2018-10-21
Augsburg,GER,1,1643.74768066,2018-10-22,2018-10-22
Augsburg,GER,1,1643.74768066,2018-10-23,2018-10-23
Augsburg,GER,1,1644.63562012,2018-10-24,2018-10-24
Augsburg,GER,1,1650.40039062,2018-10-25,2018-10-25
Augsburg,GER,1,1649.13330078,2018-10-26,2018-10-27
Augsburg,GER,1,1657.24035645,2018-10-28,2018-10-28
Augsburg,GER,1,1657.24035645,2018-10-29,2018-10-31
Augsburg,GER,1,1657.24035645,2018-11-01,2018-11-03
Augsburg,GER,1,1652.671875,2018-11-04,2018-11-06
Augsburg,GER,1,1652.09729004,2018-11-07,2018-11-07
Augsburg,GER,1,1653.37756348,2018-11-08,2018-11-08
Augsburg,GER,1,1652.49523926,2018-11-09,2018-11-10
Augsburg,GER,1,1648.03820801,2018-11-11,2018-11-23
Augsburg,GER,1,1648.03820801,2018-11-24,2018-11-24
Augsburg,GER,1,1637.7401123,2018-11-25,2018-11-25
Augsburg,GER,1,1637.7401123,2018-11-26,2018-11-26
Augsburg,GER,1,1637.7401123,2018-11-27,2018-11-27
Augsburg,GER,1,1635.60217285,2018-11-28,2018-11-28
Augsburg,GER,1,1631.08837891,2018-11-29,2018-11-29
Augsburg,GER,1,1630.2956543,2018-11-30,2018-11-30
Augsburg,GER,1,1630.2956543,2018-12-01,2018-12-01
Augsburg,GER,1,1623.29602051,2018-12-02,2018-12-08
Augsburg,GER,1,1618.02563477,2018-12-09,2018-12-09
Augsburg,GER,1,1618.02563477,2018-12-10,2018-12-11
Augsburg,GER,1,1621.45471191,2018-12-12,2018-12-12
Augsburg,GER,1,1620.46374512,2018-12-13,2018-12-13
Augsburg,GER,1,1625.67663574,2018-12-14,2018-12-15
Augsburg,GER,1,1626.88806152,2018-12-16,2018-12-16
Augsburg,GER,1,1626.88806152,2018-12-17,2018-12-18
Augsburg,GER,1,1629.42089844,2018-12-19,2018-12-19
Augsburg,GER,1,1629.42089844,2018-12-20,2018-12-22
Augsburg,GER,1,1629.42089844,2018-12-23,2018-12-23
Augsburg,GER,1,1620.96264648,2018-12-24,2018-12-30
Augsburg,GER,1,1620.96264648,2018-12-31,2019-01-02
Augsburg,GER,1,1620.96264648,2019-01-03,2019-01-13
Augsburg,GER,1,1620.96264648,2019-01-14,2019-01-19
Augsburg,GER,1,1609.48278809,2019-01-20,2019-01-20
Augsburg,GER,1,1609.48278809,2019-01-21,2019-01-26
Augsburg,GER,1,1604.36547852,2019-01-27,2019-02-03
Augsburg,GER,1,1617.95556641,2019-02-04,2019-02-04
Augsburg,GER,1,1617.95556641,2019-02-05,2019-02-05
Augsburg,GER,1,1617.95556641,2019-02-06,2019-02-09
Augsburg,GER,1,1617.95556641,2019-02-10,2019-02-10
Augsburg,GER,1,1607.15551758,2019-02-11,2019-02-12
Augsburg,GER,1,1607.15551758,2019-02-13,2019-02-13
Augsburg,GER,1,1603.14660645,2019-02-14,2019-02-14
Augsburg,GER,1,1604.91662598,2019-02-15,2019-02-15
Augsburg,GER,1,1602.63330078,2019-02-16,2019-02-16
Augsburg,GER,1,1602.63330078,2019-02-17,2019-02-17
Augsburg,GER,1,1602.63330078,2019-02-18,2019-02-19
Augsburg,GER,1,1603.25646973,2019-02-20,2019-02-20
Augsburg,GER,1,1602.55249023,2019-02-21,2019-02-21
Augsburg,GER,1,1603.48962402,2019-02-22,2019-02-23
Augsburg,GER,1,1590.36206055,2019-02-24,2019-03-01
Augsburg,GER,1,1603.02783203,2019-03-02,2019-03-02
Augsburg,GER,1,1603.02783203,2019-03-03,2019-03-05
Augsburg,GER,1,1601.51635742,2019-03-06,2019-03-06
Augsburg,GER,1,1601.51635742,2019-03-07,2019-03-07
Augsburg,GER,1,1600.84326172,2019-03-08,2019-03-09
Augsburg,GER,1,1606.00878906,2019-03-10,2019-03-12
Augsburg,GER,1,1605.47302246,2019-03-13,2019-03-13
Augsburg,GER,1,1599.79125977,2019-03-14,2019-03-14
Augsburg,GER,1,1603.65539551,2019-03-15,2019-03-16
Augsburg,GER,1,1610.43835449,2019-03-17,2019-03-17
Augsburg,GER,1,1610.43835449,2019-03-18,2019-03-30
Augsburg,GER,1,1593.05944824,2019-03-31,2019-03-31
Augsburg,GER,1,1593.05944824,2019-04-01,2019-04-05
Augsburg,GER,1,1593.05944824,2019-04-06,2019-04-06
Augsburg,GER,1,1593.05944824,2019-04-07,2019-04-07
Augsburg,GER,1,1581.98864746,2019-04-08,2019-04-11
Augsburg,GER,1,1578.98840332,2019-04-12,2019-04-14
Augsburg,GER,1,1598.85620117,2019-04-15,2019-04-16
Augsburg,GER,1,1598.85620117,2019-04-17,2019-04-18
Augsburg,GER,1,1604.59631348,2019-04-19,2019-04-20
Augsburg,GER,1,1619.17126465,2019-04-21,2019-04-23
Augsburg,GER,1,1619.17126465,2019-04-24,2019-04-26
Augsburg,GER,1,1607.65637207,2019-04-27,2019-04-30
Augsburg,GER,1,1607.65637207,2019-05-01,2019-05-01
Augsburg,GER,1,1607.65637207,2019-05-02,2019-05-02
Augsburg,GER,1,1606.95324707,2019-05-03,2019-05-05
Augsburg,GER,1,1609.62487793,2019-05-06,2019-05-07
Augsburg,GER,1,1609.62487793,2019-05-08,2019-05-08
Augsburg,GER,1,1609.62487793,2019-05-09,2019-05-09
Augsburg,GER,1,1611.81188965,2019-05-10,2019-05-11
Augsburg,GER,1,1603.21484375,2019-05-12,2019-05-12
Augsburg,GER,1,1603.21484375,2019-05-13,2019-05-14
Augsburg,GER,1,1603.21484375,2019-05-15,2019-05-18
Augsburg,GER,1,1591.04516602,2019-05-19,2019-07-25
Augsburg,GER,1,1591.04162598,2019-07-26,2019-07-30
Augsburg,GER,1,1591.04162598,2019-07-31,2019-08-01
Augsburg,GER,1,1591.04992676,2019-08-02,2019-08-08
Augsburg,GER,1,1591.53063965,2019-08-09,2019-08-15
Augsburg,GER,1,1591.56445312,2019-08-16,2019-08-17
Augsburg,GER,1,1587.32507324,2019-08-18,2019-08-22
Augsburg,GER,1,1584.9888916,2019-08-23,2019-08-24
Augsburg,GER,1,1581.78686523,2019-08-25,2019-08-29
Augsburg,GER,1,1585.92419434,2019-08-30,2019-09-01
Augsburg,GER,1,1581.83703613,2019-09-02,2019-09-14
Augsburg,GER,1,1592.97265625,2019-09-15,2019-09-17
Augsburg,GER,1,1597.29602051,2019-09-18,2019-09-18
Augsburg,GER,1,1593.15466309,2019-09-19,2019-09-19
Augsburg,GER,1,1579.67797852,2019-09-20,2019-09-21
Augsburg,GER,1,1582.31311035,2019-09-22,2019-09-28
Augsburg,GER,1,1573.14172363,2019-09-29,2019-10-01
Augsburg,GER,1,1577.73937988,2019-10-02,2019-10-02
Augsburg,GER,1,1574.70959473,2019-10-03,2019-10-03
Augsburg,GER,1,1575.71276855,2019-10-04,2019-10-06
Augsburg,GER,1,1567.00720215,2019-10-07,2019-10-19
Augsburg,GER,1,1574.38061523,2019-10-20,2019-10-22
Augsburg,GER,1,1574.63269043,2019-10-23,2019-10-23
Augsburg,GER,1,1572.26843262,2019-10-24,2019-10-24
Augsburg,GER,1,1574.05627441,2019-10-25,2019-10-27
Augsburg,GER,1,1579.11047363,2019-10-28,2019-11-03
Augsburg,GER,1,1572.00646973,2019-11-04,2019-11-05
Augsburg,GER,1,1577.2800293,2019-11-06,2019-11-06
Augsburg,GER,1,1581.6817627,2019-11-07,2019-11-07
Augsburg,GER,1,1574.45678711,2019-11-08,2019-11-09
Augsburg,GER,1,1581.02929688,2019-11-10,2019-11-24
Augsburg,GER,1,1595.5715332,2019-11-25,2019-11-30
Augsburg,GER,1,1595.5715332,2019-12-01,2019-12-07
Augsburg,GER,1,1595.5715332,2019-12-08,2019-12-18
Augsburg,GER,1,1595.5715332,2019-12-19,2019-12-31
Bayern,GER,1,1836.23266602,2004-01-07,2004-01-17
Bayern,GER,1,1836.23266602,2004-01-18,2004-01-31
Bayern,GER,1,1830.62365723,2004-02-01,2004-02-01
Bayern,GER,1,1830.62365723,2004-02-02,2004-02-08
Bayern,GER,1,1833.62890625,2004-02-09,2004-02-14
Bayern,GER,1,1823.51757812,2004-02-15,2004-02-21
Bayern,GER,1,1826.17663574,2004-02-22,2004-02-24
Bayern,GER,1,1823.48754883,2004-02-25,2004-02-25
Bayern,GER,1,1821.0949707000002,2004-02-26,2004-02-26
Bayern,GER,1,1821.0949707000002,2004-02-27,2004-02-28
Bayern,GER,1,1824.44824219,2004-02-29,2004-03-06
Bayern,GER,1,1832.5826415999998,2004-03-07,2004-03-09
Bayern,GER,1,1832.51147461,2004-03-10,2004-03-10
Bayern,GER,1,1827.58508301,2004-03-11,2004-03-11
Bayern,GER,1,1827.58508301,2004-03-12,2004-03-13
Bayern,GER,1,1820.87158203,2004-03-14,2004-03-20
Bayern,GER,1,1817.00354004,2004-03-21,2004-03-24
Bayern,GER,1,1817.00354004,2004-03-25,2004-03-25
Bayern,GER,1,1817.00354004,2004-03-26,2004-03-27
Bayern,GER,1,1820.63671875,2004-03-28,2004-04-03
Bayern,GER,1,1826.97167969,2004-04-04,2004-04-04
Bayern,GER,1,1826.97167969,2004-04-05,2004-04-06
Bayern,GER,1,1826.97167969,2004-04-07,2004-04-07
Bayern,GER,1,1826.97167969,2004-04-08,2004-04-08
Bayern,GER,1,1826.97167969,2004-04-09,2004-04-10
Bayern,GER,1,1830.17138672,2004-04-11,2004-04-14
Bayern,GER,1,1830.17138672,2004-04-15,2004-04-17
Bayern,GER,1,1817.75085449,2004-04-18,2004-04-25
Bayern,GER,1,1819.43603516,2004-04-26,2004-05-01
Bayern,GER,1,1822.3079834000002,2004-05-02,2004-05-02
Bayern,GER,1,1822.3079834000002,2004-05-03,2004-05-08
Bayern,GER,1,1806.31140137,2004-05-09,2004-05-09
Bayern,GER,1,1806.31140137,2004-05-10,2004-05-14
Bayern,GER,1,1806.31140137,2004-05-15,2004-05-15
Bayern,GER,1,1796.07653809,2004-05-16,2004-05-16
Bayern,GER,1,1796.07653809,2004-05-17,2004-05-22
Bayern,GER,1,1798.64038086,2004-05-23,2004-05-23
Bayern,GER,1,1798.64038086,2004-05-24,2004-08-07
Bayern,GER,1,1807.57165527,2004-08-08,2004-08-11
Bayern,GER,1,1811.40063477,2004-08-12,2004-08-14
Bayern,GER,1,1804.76306152,2004-08-15,2004-08-24
Bayern,GER,1,1804.76306152,2004-08-25,2004-08-25
Bayern,GER,1,1804.38024902,2004-08-26,2004-08-28
Bayern,GER,1,1792.76489258,2004-08-29,2004-09-11
Bayern,GER,1,1794.38305664,2004-09-12,2004-09-12
Bayern,GER,1,1794.38305664,2004-09-13,2004-09-14
Bayern,GER,1,1791.48486328,2004-09-15,2004-09-15
Bayern,GER,1,1802.62414551,2004-09-16,2004-09-16
Bayern,GER,1,1805.68200684,2004-09-17,2004-09-18
Bayern,GER,1,1805.49121094,2004-09-19,2004-09-19
Bayern,GER,1,1805.49121094,2004-09-20,2004-09-25
Bayern,GER,1,1808.25854492,2004-09-26,2004-09-28
Bayern,GER,1,1817.30969238,2004-09-29,2004-09-29
Bayern,GER,1,1821.15075684,2004-09-30,2004-09-30
Bayern,GER,1,1816.97619629,2004-10-01,2004-10-02
Bayern,GER,1,1826.47741699,2004-10-03,2004-10-16
Bayern,GER,1,1812.5958252,2004-10-17,2004-10-19
Bayern,GER,1,1809.06188965,2004-10-20,2004-10-20
Bayern,GER,1,1812.66723633,2004-10-21,2004-10-21
Bayern,GER,1,1816.7355957000002,2004-10-22,2004-10-23
Bayern,GER,1,1824.27661133,2004-10-24,2004-10-24
Bayern,GER,1,1824.27661133,2004-10-25,2004-10-26
Bayern,GER,1,1828.21105957,2004-10-27,2004-10-30
Bayern,GER,1,1812.22875977,2004-10-31,2004-11-02
Bayern,GER,1,1814.64489746,2004-11-03,2004-11-03
Bayern,GER,1,1802.60681152,2004-11-04,2004-11-04
Bayern,GER,1,1806.47998047,2004-11-05,2004-11-06
Bayern,GER,1,1811.32519531,2004-11-07,2004-11-10
Bayern,GER,1,1811.32519531,2004-11-11,2004-11-14
Bayern,GER,1,1820.53918457,2004-11-15,2004-11-20
Bayern,GER,1,1822.9543457000002,2004-11-21,2004-11-23
Bayern,GER,1,1827.28479004,2004-11-24,2004-11-24
Bayern,GER,1,1826.20605469,2004-11-25,2004-11-25
Bayern,GER,1,1823.85314941,2004-11-26,2004-11-27
Bayern,GER,1,1826.56481934,2004-11-28,2004-12-01
Bayern,GER,1,1824.56286621,2004-12-02,2004-12-02
Bayern,GER,1,1823.94165039,2004-12-03,2004-12-04
Bayern,GER,1,1820.35449219,2004-12-05,2004-12-07
Bayern,GER,1,1827.0144042999998,2004-12-08,2004-12-08
Bayern,GER,1,1831.38867188,2004-12-09,2004-12-11
Bayern,GER,1,1827.2421875,2004-12-12,2004-12-15
Bayern,GER,1,1833.8013915999998,2004-12-16,2004-12-18
Bayern,GER,1,1833.8013915999998,2004-12-19,2005-01-15
Bayern,GER,1,1833.8013915999998,2005-01-16,2005-01-21
Bayern,GER,1,1838.64233398,2005-01-22,2005-01-22
Bayern,GER,1,1838.64233398,2005-01-23,2005-01-30
Bayern,GER,1,1838.10327148,2005-01-31,2005-02-05
Bayern,GER,1,1844.8770752,2005-02-06,2005-02-13
Bayern,GER,1,1828.08544922,2005-02-14,2005-02-16
Bayern,GER,1,1829.66308594,2005-02-17,2005-02-17
Bayern,GER,1,1829.33129883,2005-02-18,2005-02-19
Bayern,GER,1,1836.91967773,2005-02-20,2005-02-20
Bayern,GER,1,1836.91967773,2005-02-21,2005-02-22
Bayern,GER,1,1846.94067383,2005-02-23,2005-02-23
Bayern,GER,1,1841.11035156,2005-02-24,2005-02-24
Bayern,GER,1,1824.73413086,2005-02-25,2005-02-26
Bayern,GER,1,1828.19543457,2005-02-27,2005-02-27
Bayern,GER,1,1828.19543457,2005-02-28,2005-03-05
Bayern,GER,1,1833.35339355,2005-03-06,2005-03-08
Bayern,GER,1,1831.07336426,2005-03-09,2005-03-09
Bayern,GER,1,1831.4720459000002,2005-03-10,2005-03-10
Bayern,GER,1,1831.4720459000002,2005-03-11,2005-03-13
Bayern,GER,1,1823.1315917999998,2005-03-14,2005-03-19
Bayern,GER,1,1825.26342773,2005-03-20,2005-04-02
Bayern,GER,1,1834.22705078,2005-04-03,2005-04-06
Bayern,GER,1,1827.43664551,2005-04-07,2005-04-07
Bayern,GER,1,1827.43664551,2005-04-08,2005-04-09
Bayern,GER,1,1829.10583496,2005-04-10,2005-04-12
Bayern,GER,1,1827.90979004,2005-04-13,2005-04-16
Bayern,GER,1,1833.12792969,2005-04-17,2005-04-23
Bayern,GER,1,1835.83483887,2005-04-24,2005-04-30
Bayern,GER,1,1845.24707031,2005-05-01,2005-05-01
Bayern,GER,1,1845.24707031,2005-05-02,2005-05-04
Bayern,GER,1,1845.24707031,2005-05-05,2005-05-07
Bayern,GER,1,1850.89221191,2005-05-08,2005-05-14
Bayern,GER,1,1853.4753417999998,2005-05-15,2005-05-21
Bayern,GER,1,1863.11181641,2005-05-22,2005-07-14
Bayern,GER,1,1863.17883301,2005-07-15,2005-07-28
Bayern,GER,1,1863.17456055,2005-07-29,2005-08-05
Bayern,GER,1,1865.95239258,2005-08-06,2005-08-10
Bayern,GER,1,1864.81262207,2005-08-11,2005-08-11
Bayern,GER,1,1865.00317383,2005-08-12,2005-08-13
Bayern,GER,1,1877.4888915999998,2005-08-14,2005-08-24
Bayern,GER,1,1881.4107665999998,2005-08-25,2005-08-25
Bayern,GER,1,1881.53771973,2005-08-26,2005-08-27
Bayern,GER,1,1886.52404785,2005-08-28,2005-08-28
Bayern,GER,1,1886.52404785,2005-08-29,2005-09-10
Bayern,GER,1,1889.16772461,2005-09-11,2005-09-11
Bayern,GER,1,1889.16772461,2005-09-12,2005-09-13
Bayern,GER,1,1888.16015625,2005-09-14,2005-09-14
Bayern,GER,1,1888.88671875,2005-09-15,2005-09-15
Bayern,GER,1,1884.7644042999998,2005-09-16,2005-09-17
Bayern,GER,1,1886.43395996,2005-09-18,2005-09-18
Bayern,GER,1,1886.43395996,2005-09-19,2005-09-20
Bayern,GER,1,1889.21960449,2005-09-21,2005-09-24
Bayern,GER,1,1873.5357665999998,2005-09-25,2005-09-27
Bayern,GER,1,1872.56481934,2005-09-28,2005-09-28
Bayern,GER,1,1873.40136719,2005-09-29,2005-09-29
Bayern,GER,1,1869.81176758,2005-09-30,2005-10-01
Bayern,GER,1,1872.46704102,2005-10-02,2005-10-02
Bayern,GER,1,1872.46704102,2005-10-03,2005-10-15
Bayern,GER,1,1870.11474609,2005-10-16,2005-10-16
Bayern,GER,1,1870.11474609,2005-10-17,2005-10-18
Bayern,GER,1,1880.22644043,2005-10-19,2005-10-19
Bayern,GER,1,1881.28320312,2005-10-20,2005-10-20
Bayern,GER,1,1891.89868164,2005-10-21,2005-10-22
Bayern,GER,1,1893.4831542999998,2005-10-23,2005-10-29
Bayern,GER,1,1895.89733887,2005-10-30,2005-11-01
Bayern,GER,1,1898.5723877,2005-11-02,2005-11-02
Bayern,GER,1,1892.82727051,2005-11-03,2005-11-03
Bayern,GER,1,1888.17944336,2005-11-04,2005-11-05
Bayern,GER,1,1893.55151367,2005-11-06,2005-11-19
Bayern,GER,1,1896.5748290999998,2005-11-20,2005-11-20
Bayern,GER,1,1896.5748290999998,2005-11-21,2005-11-22
Bayern,GER,1,1897.48425293,2005-11-23,2005-11-23
Bayern,GER,1,1902.73535156,2005-11-24,2005-11-24
Bayern,GER,1,1901.02624512,2005-11-25,2005-11-26
Bayern,GER,1,1902.2401123,2005-11-27,2005-11-30
Bayern,GER,1,1903.39880371,2005-12-01,2005-12-03
Bayern,GER,1,1900.23254395,2005-12-04,2005-12-06
Bayern,GER,1,1899.19384766,2005-12-07,2005-12-07
Bayern,GER,1,1895.08874512,2005-12-08,2005-12-11
Bayern,GER,1,1896.02233887,2005-12-12,2005-12-14
Bayern,GER,1,1897.16540527,2005-12-15,2005-12-15
Bayern,GER,1,1896.60900879,2005-12-16,2005-12-17
Bayern,GER,1,1901.41906738,2005-12-18,2005-12-21
Bayern,GER,1,1901.41906738,2005-12-22,2006-01-15
Bayern,GER,1,1901.41906738,2006-01-16,2006-01-27
Bayern,GER,1,1906.60437012,2006-01-28,2006-02-04
Bayern,GER,1,1908.70117188,2006-02-05,2006-02-07
Bayern,GER,1,1905.31970215,2006-02-08,2006-02-12
Bayern,GER,1,1906.42370605,2006-02-13,2006-02-15
Bayern,GER,1,1902.76159668,2006-02-16,2006-02-16
Bayern,GER,1,1896.93054199,2006-02-17,2006-02-18
Bayern,GER,1,1892.46984863,2006-02-19,2006-02-21
Bayern,GER,1,1887.51953125,2006-02-22,2006-02-22
Bayern,GER,1,1888.71801758,2006-02-23,2006-02-23
Bayern,GER,1,1893.25158691,2006-02-24,2006-02-25
Bayern,GER,1,1895.62695312,2006-02-26,2006-03-04
Bayern,GER,1,1881.94360352,2006-03-05,2006-03-07
Bayern,GER,1,1879.6151123,2006-03-08,2006-03-08
Bayern,GER,1,1862.09765625,2006-03-09,2006-03-09
Bayern,GER,1,1855.71679688,2006-03-10,2006-03-11
Bayern,GER,1,1850.66674805,2006-03-12,2006-03-12
Bayern,GER,1,1850.66674805,2006-03-13,2006-03-15
Bayern,GER,1,1851.42407227,2006-03-16,2006-03-16
Bayern,GER,1,1856.62805176,2006-03-17,2006-03-18
Bayern,GER,1,1856.62805176,2006-03-19,2006-03-19
Bayern,GER,1,1864.91479492,2006-03-20,2006-03-25
Bayern,GER,1,1868.01696777,2006-03-26,2006-03-26
Bayern,GER,1,1868.01696777,2006-03-27,2006-03-30
Bayern,GER,1,1871.47058105,2006-03-31,2006-04-01
Bayern,GER,1,1863.05432129,2006-04-02,2006-04-04
Bayern,GER,1,1863.05432129,2006-04-05,2006-04-06
Bayern,GER,1,1862.92626953,2006-04-07,2006-04-08
Bayern,GER,1,1848.23681641,2006-04-09,2006-04-15
Bayern,GER,1,1850.78027344,2006-04-16,2006-04-16
Bayern,GER,1,1850.78027344,2006-04-17,2006-04-20
Bayern,GER,1,1850.19848633,2006-04-21,2006-04-23
Bayern,GER,1,1845.24597168,2006-04-24,2006-04-25
Bayern,GER,1,1845.24597168,2006-04-26,2006-04-27
Bayern,GER,1,1842.61730957,2006-04-28,2006-04-30
Bayern,GER,1,1842.61730957,2006-05-01,2006-05-03
Bayern,GER,1,1846.48132324,2006-05-04,2006-05-06
Bayern,GER,1,1840.99890137,2006-05-07,2006-05-07
Bayern,GER,1,1840.99890137,2006-05-08,2006-05-13
Bayern,GER,1,1835.08740234,2006-05-14,2006-08-09
Bayern,GER,1,1834.40063477,2006-08-10,2006-08-10
Bayern,GER,1,1834.38110352,2006-08-11,2006-08-11
Bayern,GER,1,1838.87329102,2006-08-12,2006-08-20
Bayern,GER,1,1842.64648438,2006-08-21,2006-08-22
Bayern,GER,1,1846.76708984,2006-08-23,2006-08-24
Bayern,GER,1,1846.91882324,2006-08-25,2006-08-26
Bayern,GER,1,1840.4387207000002,2006-08-27,2006-09-12
Bayern,GER,1,1844.58422852,2006-09-13,2006-09-13
